基因名称,基因ID,药物,药物编号,药物的链接
TUBB,203068,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB,203068,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB,203068,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB,203068,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB,203068,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB1,81027,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB1,81027,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB1,81027,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB1,81027,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB1,81027,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB1,81027,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB1,81027,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB1,81027,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB1,81027,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB1,81027,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB1,81027,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB1,81027,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB1,81027,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB1,81027,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB1,81027,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB1,81027,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB1,81027,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB1,81027,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB1,81027,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB1,81027,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB1,81027,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB1,81027,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB1,81027,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB1,81027,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB1,81027,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB1,81027,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB1,81027,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB1,81027,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB1,81027,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB1,81027,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB1,81027,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB1,81027,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB1,81027,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB1,81027,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB1,81027,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB1,81027,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB1,81027,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB1,81027,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB1,81027,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB1,81027,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB1,81027,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB1,81027,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB1,81027,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB1,81027,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB1,81027,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB1,81027,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB1,81027,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB1,81027,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB1,81027,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB1,81027,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB1,81027,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB1,81027,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB1,81027,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB2A,7280,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB2A,7280,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB2A,7280,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB2A,7280,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB2A,7280,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB2A,7280,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB2A,7280,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB2A,7280,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB2A,7280,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB2A,7280,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB2A,7280,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB2A,7280,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB2A,7280,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB2A,7280,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB2A,7280,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB2A,7280,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB2A,7280,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB2A,7280,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB2A,7280,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB2A,7280,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB2A,7280,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB2A,7280,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB2A,7280,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB2A,7280,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB2A,7280,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB2A,7280,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB2A,7280,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB2A,7280,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB2A,7280,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB2A,7280,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB2A,7280,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB2A,7280,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB2A,7280,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB2A,7280,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB2A,7280,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB2A,7280,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB2A,7280,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB2A,7280,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB2A,7280,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB2A,7280,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB2A,7280,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB2A,7280,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB2A,7280,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB2A,7280,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB2A,7280,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB2A,7280,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB2A,7280,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB2A,7280,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB2A,7280,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB2A,7280,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB2A,7280,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB2A,7280,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB2A,7280,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB2B,347733,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB2B,347733,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB2B,347733,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB2B,347733,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB2B,347733,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB2B,347733,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB2B,347733,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB2B,347733,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB2B,347733,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB2B,347733,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB2B,347733,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB2B,347733,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB2B,347733,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB2B,347733,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB2B,347733,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB2B,347733,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB2B,347733,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB2B,347733,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB2B,347733,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB2B,347733,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB2B,347733,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB2B,347733,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB2B,347733,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB2B,347733,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB2B,347733,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB2B,347733,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB2B,347733,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB2B,347733,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB2B,347733,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB2B,347733,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB2B,347733,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB2B,347733,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB2B,347733,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB2B,347733,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB2B,347733,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB2B,347733,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB2B,347733,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB2B,347733,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB2B,347733,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB2B,347733,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB2B,347733,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB2B,347733,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB2B,347733,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB2B,347733,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB2B,347733,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB2B,347733,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB2B,347733,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB2B,347733,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB2B,347733,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB2B,347733,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB2B,347733,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB2B,347733,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB2B,347733,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB3,10381,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB3,10381,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB3,10381,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB3,10381,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB3,10381,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB3,10381,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB3,10381,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB3,10381,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB3,10381,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB3,10381,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB3,10381,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB3,10381,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB3,10381,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB3,10381,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB3,10381,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB3,10381,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB3,10381,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB3,10381,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB3,10381,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB3,10381,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB3,10381,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB3,10381,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB3,10381,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB3,10381,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB3,10381,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB3,10381,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB3,10381,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB3,10381,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB3,10381,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB3,10381,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB3,10381,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB3,10381,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB3,10381,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB3,10381,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB3,10381,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB3,10381,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB3,10381,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB3,10381,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB3,10381,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB3,10381,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB3,10381,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB3,10381,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB3,10381,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB3,10381,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB3,10381,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB3,10381,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB3,10381,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB3,10381,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB3,10381,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB3,10381,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB3,10381,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB3,10381,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB3,10381,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB4A,10382,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB4A,10382,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB4A,10382,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB4A,10382,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB4A,10382,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB4A,10382,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB4A,10382,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB4A,10382,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB4A,10382,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB4A,10382,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB4A,10382,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB4A,10382,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB4A,10382,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB4A,10382,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB4A,10382,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB4A,10382,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB4A,10382,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB4A,10382,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB4A,10382,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB4A,10382,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB4A,10382,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB4A,10382,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB4A,10382,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB4A,10382,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB4A,10382,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB4A,10382,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB4A,10382,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB4A,10382,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB4A,10382,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB4A,10382,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB4A,10382,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB4A,10382,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB4A,10382,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB4A,10382,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB4A,10382,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB4A,10382,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB4A,10382,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB4A,10382,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB4A,10382,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB4A,10382,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB4A,10382,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB4A,10382,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB4A,10382,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB4A,10382,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB4A,10382,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB4A,10382,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB4A,10382,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB4A,10382,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB4A,10382,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB4A,10382,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB4A,10382,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB4A,10382,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB4A,10382,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB4B,10383,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB4B,10383,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB4B,10383,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
TUBB4B,10383,Belantamab mafodotin,D11595,https://www.kegg.jp/entry/D11595
TUBB4B,10383,Brentuximab vedotin,D09587,https://www.kegg.jp/entry/D09587
TUBB4B,10383,Cabazitaxel (DG00695),DG00695,https://www.kegg.jp/entry/DG00695
TUBB4B,10383,Cantuzumab mertansine,D03364,https://www.kegg.jp/entry/D03364
TUBB4B,10383,Cantuzumab ravtansine,D10454,https://www.kegg.jp/entry/D10454
TUBB4B,10383,Cevipabulin (DG01413),DG01413,https://www.kegg.jp/entry/DG01413
TUBB4B,10383,Colchicine,D00570,https://www.kegg.jp/entry/D00570
TUBB4B,10383,Denintuzumab mafodotin,D11232,https://www.kegg.jp/entry/D11232
TUBB4B,10383,Docetaxel (DG00694),DG00694,https://www.kegg.jp/entry/DG00694
TUBB4B,10383,Enfortumab vedotin,D11525,https://www.kegg.jp/entry/D11525
TUBB4B,10383,Eribulin,D08914,https://www.kegg.jp/entry/D08914
TUBB4B,10383,Estramustine (DG00724),DG00724,https://www.kegg.jp/entry/DG00724
TUBB4B,10383,Farletuzumab ecteribulin,D12183,https://www.kegg.jp/entry/D12183
TUBB4B,10383,Glembatumumab vedotin,D09912,https://www.kegg.jp/entry/D09912
TUBB4B,10383,Indibulin,D10013,https://www.kegg.jp/entry/D10013
TUBB4B,10383,Ixabepilone,D04645,https://www.kegg.jp/entry/D04645
TUBB4B,10383,Lexibulin,D10073,https://www.kegg.jp/entry/D10073
TUBB4B,10383,Lifastuzumab vedotin,D11238,https://www.kegg.jp/entry/D11238
TUBB4B,10383,Lisavanbulin,D11494,https://www.kegg.jp/entry/D11494
TUBB4B,10383,Lorvotuzumab mertansine,D09927,https://www.kegg.jp/entry/D09927
TUBB4B,10383,Maytansine,D04864,https://www.kegg.jp/entry/D04864
TUBB4B,10383,Mecbotamab vedotin,D12220,https://www.kegg.jp/entry/D12220
TUBB4B,10383,Mirvetuximab soravtansine,D10954,https://www.kegg.jp/entry/D10954
TUBB4B,10383,Mivobulin isethionate,D05062,https://www.kegg.jp/entry/D05062
TUBB4B,10383,Oberotatug ravtansine,D12916,https://www.kegg.jp/entry/D12916
TUBB4B,10383,Opadotin,D12582,https://www.kegg.jp/entry/D12582
TUBB4B,10383,Ozuriftmab vedotin,D12210,https://www.kegg.jp/entry/D12210
TUBB4B,10383,Paclitaxel,D00491,https://www.kegg.jp/entry/D00491
TUBB4B,10383,Paclitaxel poliglumex,D05333,https://www.kegg.jp/entry/D05333
TUBB4B,10383,Sabizabulin (DG03253),DG03253,https://www.kegg.jp/entry/DG03253
TUBB4B,10383,Soblidotin,D01919,https://www.kegg.jp/entry/D01919
TUBB4B,10383,Soravtansine,D11228,https://www.kegg.jp/entry/D11228
TUBB4B,10383,Taltobulin,D06001,https://www.kegg.jp/entry/D06001
TUBB4B,10383,Tasidotin hydrochloride,D06009,https://www.kegg.jp/entry/D06009
TUBB4B,10383,Tirbanibulin (DG03082),DG03082,https://www.kegg.jp/entry/DG03082
TUBB4B,10383,Tisotumab vedotin,D11814,https://www.kegg.jp/entry/D11814
TUBB4B,10383,Trastuzumab emtansine,D09980,https://www.kegg.jp/entry/D09980
TUBB4B,10383,Tusamitamab ravtansine,D12310,https://www.kegg.jp/entry/D12310
TUBB4B,10383,Vedotin,D09691,https://www.kegg.jp/entry/D09691
TUBB4B,10383,Verubulin (DG01411),DG01411,https://www.kegg.jp/entry/DG01411
TUBB4B,10383,Vinblastine (DG00689),DG00689,https://www.kegg.jp/entry/DG00689
TUBB4B,10383,Vincristine (DG00690),DG00690,https://www.kegg.jp/entry/DG00690
TUBB4B,10383,Vindesine (DG00691),DG00691,https://www.kegg.jp/entry/DG00691
TUBB4B,10383,Vinepidine sulfate,D06305,https://www.kegg.jp/entry/D06305
TUBB4B,10383,Vinflunine,D09032,https://www.kegg.jp/entry/D09032
TUBB4B,10383,Vinglycinate sulfate,D06306,https://www.kegg.jp/entry/D06306
TUBB4B,10383,Vinleurosine sulfate,D06307,https://www.kegg.jp/entry/D06307
TUBB4B,10383,Vinorelbine (DG00692),DG00692,https://www.kegg.jp/entry/DG00692
TUBB4B,10383,Vinrosidine sulfate,D06308,https://www.kegg.jp/entry/D06308
TUBB4B,10383,Vinzolidine sulfate,D06309,https://www.kegg.jp/entry/D06309
TUBB6,84617,Anvatabart opadotin,D12583,https://www.kegg.jp/entry/D12583
TUBB6,84617,Avanbulin,D11681,https://www.kegg.jp/entry/D11681
TUBB6,84617,Batabulin (DG01412),DG01412,https://www.kegg.jp/entry/DG01412
